Food_code,Seq_num,Additional_food_description,Start_date,End_date
72308500,1,Chinese Spinach Soup,2017-01-01,2018-12-31
72308500,2,Beet Green Soup,2017-01-01,2018-12-31
73101110,1,carrot-raisin salad,2017-01-01,2018-12-31
73101210,1,"vegetable and fruit salad, with carrot and apple",2017-01-01,2018-12-31
73102211,2,cooking spray,2017-01-01,2018-12-31
73102212,2,cooking spray,2017-01-01,2018-12-31
73102213,2,cooking spray,2017-01-01,2018-12-31
73102218,2,animal fat,2017-01-01,2018-12-31
73102218,3,shortening,2017-01-01,2018-12-31
73102220,1,with or without fat,2017-01-01,2018-12-31
73102221,1,NS as to fat added,2017-01-01,2018-12-31
73102222,1,NS as to fat added,2017-01-01,2018-12-31
73102223,1,NS as to fat added,2017-01-01,2018-12-31
73102225,2,animal fat,2017-01-01,2018-12-31
73102225,3,shortening,2017-01-01,2018-12-31
73102228,2,animal fat,2017-01-01,2018-12-31
73102228,3,shortening,2017-01-01,2018-12-31
73103010,2,cooking spray,2017-01-01,2018-12-31
73103010,3,no salt added,2017-01-01,2018-12-31
73103020,1,Ns as to fat added,2017-01-01,2018-12-31
73103020,2,no salt added,2017-01-01,2018-12-31
73103021,1,no salt added,2017-01-01,2018-12-31
73103022,2,animal fat,2017-01-01,2018-12-31
73103022,3,shortening,2017-01-01,2018-12-31
73103022,4,no salt added,2017-01-01,2018-12-31
73111211,2,cooking spray,2017-01-01,2018-12-31
73111212,2,cooking spray,2017-01-01,2018-12-31
73111213,2,cooking spray,2017-01-01,2018-12-31
73111220,1,with or without fat,2017-01-01,2018-12-31
73111221,1,NS as to fat added,2017-01-01,2018-12-31
73111221,2,from restaurant,2017-01-01,2018-12-31
73111222,1,NS as to fat added,2017-01-01,2018-12-31
73111223,1,NS as to fat added,2017-01-01,2018-12-31
73201013,2,with or without fat,2017-01-01,2018-12-31
73201020,1,with or without fat,2017-01-01,2018-12-31
73210010,1,Spanish pumpkin,2017-01-01,2018-12-31
73210010,2,with or without fat,2017-01-01,2018-12-31
73302010,1,pumpkin,2017-01-01,2018-12-31
73302010,2,acorn,2017-01-01,2018-12-31
73302010,3,butternut,2017-01-01,2018-12-31
73302010,4,hubbard,2017-01-01,2018-12-31
73303010,1,acorn,2017-01-01,2018-12-31
73303010,2,butternut,2017-01-01,2018-12-31
73303010,3,hubbard,2017-01-01,2018-12-31
73303010,6,cooking spray,2017-01-01,2018-12-31
73303020,2,acorn,2017-01-01,2018-12-31
73303020,3,butternut,2017-01-01,2018-12-31
73303020,4,hubbard,2017-01-01,2018-12-31
73303020,6,NS as to fat added,2017-01-01,2018-12-31
73303020,7,from restaurant,2017-01-01,2018-12-31
73402010,1,made with cooking spray,2017-01-01,2018-12-31
73402022,1,made with animal fat or meat drippings,2017-01-01,2018-12-31
73402023,1,made with shortening,2017-01-01,2018-12-31
73403000,1,NS as to peel eaten,2017-01-01,2018-12-31
73403010,1,NS as to peel eaten,2017-01-01,2018-12-31
73403010,2,made with cooking spray,2017-01-01,2018-12-31
73403020,1,NS as to peel eaten,2017-01-01,2018-12-31
73403021,2,NS as to peel eaten,2017-01-01,2018-12-31
73403022,2,made with animal fat or meat drippings,2017-01-01,2018-12-31
73403022,3,NS as to peel eaten,2017-01-01,2018-12-31
73403023,2,made with shortening,2017-01-01,2018-12-31
73403023,3,NS as to peel eaten,2017-01-01,2018-12-31
73405010,2,made with cooking spray,2017-01-01,2018-12-31
73405022,2,made with animal fat or meat drippings,2017-01-01,2018-12-31
73405023,2,made with shortening,2017-01-01,2018-12-31
73407050,1,made with cooking spray,2017-01-01,2018-12-31
73407060,1,any type of fat,2017-01-01,2018-12-31
73409000,1,sweet potato pudding,2017-01-01,2018-12-31
73410300,2,home or store,2017-01-01,2018-12-31
73410300,3,NS as to fried or baked,2017-01-01,2018-12-31
73410310,1,home or store,2017-01-01,2018-12-31
73410320,1,home or store,2017-01-01,2018-12-31
73410330,1,home or store,2017-01-01,2018-12-31
73410340,1,home or store,2017-01-01,2018-12-31
73410400,1,other place,2017-01-01,2018-12-31
73420000,1,sweet potato puffs,2017-01-01,2018-12-31
73420010,1,sweet potato puffs,2017-01-01,2018-12-31
73420010,2,home or store,2017-01-01,2018-12-31
73420010,3,from fresh,2017-01-01,2018-12-31
73420020,1,sweet potato puffs,2017-01-01,2018-12-31
73420020,2,home or store,2017-01-01,2018-12-31
73420020,3,from fresh,2017-01-01,2018-12-31
73420030,1,sweet potato puffs,2017-01-01,2018-12-31
73420030,2,home or store,2017-01-01,2018-12-31
73420030,3,from fresh,2017-01-01,2018-12-31
73420100,1,sweet potato puffs,2017-01-01,2018-12-31
73420100,2,other place,2017-01-01,2018-12-31
73420200,1,sweet potato puffs,2017-01-01,2018-12-31
73421000,1,Batata mameya hervida,2017-01-01,2018-12-31
73502000,1,pumpkin,2017-01-01,2018-12-31
73502000,2,acorn,2017-01-01,2018-12-31
73502000,3,butternut,2017-01-01,2018-12-31
73502000,4,hubbard,2017-01-01,2018-12-31
74101000,1,plum and Italian tomatoes,2017-01-01,2018-12-31
74201000,1,with or without fat,2017-01-01,2018-12-31
74201001,1,with or without fat,2017-01-01,2018-12-31
74201001,2,from restaurant,2017-01-01,2018-12-31
74201003,1,with or without fat,2017-01-01,2018-12-31
74204500,1,with or without fat,2017-01-01,2018-12-31
74204500,2,no salt added,2017-01-01,2018-12-31
74205010,2,"fried tomato, all types",2017-01-01,2018-12-31
74205010,3,"green tomato, NFS",2017-01-01,2018-12-31
74206000,2,dried red tomatoes,2017-01-01,2018-12-31
74302000,1,less than 100% tomato juice,2017-01-01,2018-12-31
74302000,2,tomato juice with clam or beef juice,2017-01-01,2018-12-31
74302000,3,NS as to 100% tomato juice,2017-01-01,2018-12-31
74303000,1,V8 or Spicy Hot V8,2017-01-01,2018-12-31
74303000,2,"vegetable juice, NFS",2017-01-01,2018-12-31
74303100,1,Low Sodium V8 or Spicy Hot V8,2017-01-01,2018-12-31
74303100,2,"vegetable juice, low sodium",2017-01-01,2018-12-31
74401010,2,catsup,2017-01-01,2018-12-31
74401110,4,catsup,2017-01-01,2018-12-31
74402110,2,salsa cruda,2017-01-01,2018-12-31
74402150,1,commercially canned salsa,2017-01-01,2018-12-31
74402150,3,creole sauce,2017-01-01,2018-12-31
74402150,4,picante sauce,2017-01-01,2018-12-31
74402150,9,tomato based salsa/sauce with hot peppers,2017-01-01,2018-12-31
74402150,10,"salsa made with fruit (peach, mango, pineapple)",2017-01-01,2018-12-31
74402200,1,salsa de chile rojo,2017-01-01,2018-12-31
74402200,3,"salsa made with fruit (peach, mango, pineapple)",2017-01-01,2018-12-31
74402210,1,McDonald's hot sauce,2017-01-01,2018-12-31
74402210,2,Taco Bell hot sauce,2017-01-01,2018-12-31
74402210,3,fast food hot sauce,2017-01-01,2018-12-31
74402250,1,"enchilada sauce, NFS",2017-01-01,2018-12-31
74402350,1,tomatillo sauce,2017-01-01,2018-12-31
74402350,2,green tomato-chile sauce,2017-01-01,2018-12-31
74403000,1,hot chilli sauce,2017-01-01,2018-12-31
74403000,2,Sriracha sauce,2017-01-01,2018-12-31
74403000,3,red pepper paste,2017-01-01,2018-12-31
74403000,4,chilli pepper paste,2017-01-01,2018-12-31
74404010,1,"tomato-based, marinara, or red sauce",2017-01-01,2018-12-31
74404010,2,pizza sauce,2017-01-01,2018-12-31
74404010,3,"spaghetti sauce, NFS",2017-01-01,2018-12-31
74404020,1,"tomato-based, marinara, or red sauce",2017-01-01,2018-12-31
74404020,2,vegetables other than tomatoes and onions,2017-01-01,2018-12-31
74404050,1,"tomato-based, marinara, or red sauce",2017-01-01,2018-12-31
74404050,2,pizza sauce,2017-01-01,2018-12-31
74404050,3,no salt added,2017-01-01,2018-12-31
74404050,4,with or without added vegetables,2017-01-01,2018-12-31
74404060,1,"tomato-based, marinara, or red sauce",2017-01-01,2018-12-31
74404060,2,pizza sauce,2017-01-01,2018-12-31
74404060,3,reduced fat,2017-01-01,2018-12-31
74404060,4,with or without added vegetables,2017-01-01,2018-12-31
74406010,3,BBQ sauce,2017-01-01,2018-12-31
74406100,1,A1,2017-01-01,2018-12-31
74406100,2,Pickapeppa,2017-01-01,2018-12-31
74406100,4,Heinz 57,2017-01-01,2018-12-31
74410110,1,"Sofrito, NFS",2017-01-01,2018-12-31
74415110,1,Sofrito con salsa de tomate,2017-01-01,2018-12-31
74420110,1,Sofrito sin jamon o salsa de tomate,2017-01-01,2018-12-31
74506000,1,with onions,2017-01-01,2018-12-31
74601010,1,tomato bisque,2017-01-01,2018-12-31
74601010,2,canned tomato soup prepared with milk,2017-01-01,2018-12-31
74602010,1,Jenny Craig Tomato Soup,2017-01-01,2018-12-31
74602200,1,Campbells's Healthy Request tomato soup,2017-01-01,2018-12-31
74602300,1,Campbell's Healthy Request tomato soup,2017-01-01,2018-12-31
74604500,1,tomato macaroni / noodle / pasta soup,2017-01-01,2018-12-31
74604600,1,"tomato and macaroni / noodle / pasta soup, prepared with milk",2017-01-01,2018-12-31
74604600,2,"cream of tomato noodle soup, ready-to-serve",2017-01-01,2018-12-31
74605010,1,Spanish rice soup,2017-01-01,2018-12-31
75100750,1,sunchoke,2017-01-01,2018-12-31
75101000,1,soybean or mung,2017-01-01,2018-12-31
75101800,1,string beans,2017-01-01,2018-12-31
75103000,1,"cabbage, NS as to color",2017-01-01,2018-12-31
75104000,1,Napa,2017-01-01,2018-12-31
75104000,2,Pa-tsai,2017-01-01,2018-12-31
75104000,3,Pak-choi / Bok choy,2017-01-01,2018-12-31
75105000,1,"cabbage, NS to color, in tossed green salad",2017-01-01,2018-12-31
75105000,2,purple cabbage,2017-01-01,2018-12-31
75109000,1,"celery, NFS",2017-01-01,2018-12-31
75109500,1,"chives, NFS",2017-01-01,2018-12-31
75109550,1,coriander leaves,2017-01-01,2018-12-31
75109550,2,Chinese parsley,2017-01-01,2018-12-31
75111000,1,"cucumber, NFS",2017-01-01,2018-12-31
75111800,1,yambean,2017-01-01,2018-12-31
75113000,1,"lettuce, NFS",2017-01-01,2018-12-31
75113000,2,iceberg,2017-01-01,2018-12-31
75113060,1,deer tongue lettuce,2017-01-01,2018-12-31
75113060,2,native lettuce,2017-01-01,2018-12-31
75113060,3,red leaf lettuce,2017-01-01,2018-12-31
75113060,4,Bibb,2017-01-01,2018-12-31
75117010,1,scallions,2017-01-01,2018-12-31
75117010,2,spring onions,2017-01-01,2018-12-31
75117020,1,red onions,2017-01-01,2018-12-31
75117020,2,"onions, NFS",2017-01-01,2018-12-31
75121000,1,Jalapeno,2017-01-01,2018-12-31
75122000,1,"sweet pepper, raw, NS as to color",2017-01-01,2018-12-31
75124000,1,Hungarian wax pepper,2017-01-01,2018-12-31
75124000,2,"yellow peppers, NS as to sweet or hot",2017-01-01,2018-12-31
75127500,1,blanched,2017-01-01,2018-12-31
75127500,2,sea moss,2017-01-01,2018-12-31
75127500,3,kelp,2017-01-01,2018-12-31
75127500,4,laver,2017-01-01,2018-12-31
75127750,1,pea pod,2017-01-01,2018-12-31
75127750,2,Chinese pea pod,2017-01-01,2018-12-31
75127750,3,sugar peas,2017-01-01,2018-12-31
75128000,2,"summer squash, NS as to color",2017-01-01,2018-12-31
75128010,1,zucchini,2017-01-01,2018-12-31
75132000,1,vegetables other than tomato,2017-01-01,2018-12-31
75140510,1,"Broccoli salad, NFS",2017-01-01,2018-12-31
75140990,1,from other place,2017-01-01,2018-12-31
75141000,1,commercial coleslaw dressing,2017-01-01,2018-12-31
75141000,2,mayonnaise or mayonnaise-type salad dressing,2017-01-01,2018-12-31
75141000,3,Marzetti Original Slaw Dressing,2017-01-01,2018-12-31
75141000,4,Miracle Whip dressing,2017-01-01,2018-12-31
75141000,5,imitation mayonnaise dressing,2017-01-01,2018-12-31
75141000,6,NS as to type of dressing,2017-01-01,2018-12-31
75141005,1,light commercial coleslaw dressing,2017-01-01,2018-12-31
75141005,2,light mayonnaise dressing,2017-01-01,2018-12-31
75141005,3,light mayonnaise-type dressing,2017-01-01,2018-12-31
75141005,4,Miracle Whip Light dressing,2017-01-01,2018-12-31
75141005,5,"light ""slaw"" dressing",2017-01-01,2018-12-31
75141005,6,light imitation mayonnaise dressing,2017-01-01,2018-12-31
75141005,7,Hellmann's Dijonnaise,2017-01-01,2018-12-31
75141005,8,"diet, low calorie, low fat, reduced calorie, or reduced fat dressing",2017-01-01,2018-12-31
75141005,9,"milk, vinegar, and sugar dressing",2017-01-01,2018-12-31
75141020,1,vinegar and oil,2017-01-01,2018-12-31
75141020,2,vinaigrette,2017-01-01,2018-12-31
75141020,3,Greek dressing,2017-01-01,2018-12-31
75141020,4,onion or Vidalia onion dressing,2017-01-01,2018-12-31
75141020,5,Champagne dressing,2017-01-01,2018-12-31
75141020,6,celery seed dressing,2017-01-01,2018-12-31
75141020,7,"red wine, balsamic, or raspberry vinegar dressing",2017-01-01,2018-12-31
75141025,1,"diet, low calorie, low fat, reduced calorie, or reduced fat dressing",2017-01-01,2018-12-31
75141025,2,Newman's Own Light,2017-01-01,2018-12-31
75141025,3,light vinaigrette,2017-01-01,2018-12-31
75141025,4,light Greek dressing,2017-01-01,2018-12-31
75141025,5,light onion or Vidalia onion dressing,2017-01-01,2018-12-31
75141025,6,light Champagne dressing,2017-01-01,2018-12-31
75141025,7,light celery seed dressing,2017-01-01,2018-12-31
75141030,1,ranch dressing,2017-01-01,2018-12-31
75141030,2,ranch dip,2017-01-01,2018-12-31
75141030,3,peppercorn dressing,2017-01-01,2018-12-31
75141030,4,creamy Italian,2017-01-01,2018-12-31
75141030,5,French made with sour cream,2017-01-01,2018-12-31
75141030,6,creamy bacon dressing,2017-01-01,2018-12-31
75141030,7,creamy parmesan,2017-01-01,2018-12-31
75141030,8,blue cheese or roquefort cheese dressing,2017-01-01,2018-12-31
75141030,9,caesar dressing,2017-01-01,2018-12-31
75141030,10,sour cream,2017-01-01,2018-12-31
75141030,11,cream cheese dressing,2017-01-01,2018-12-31
75141035,1,"diet, low calorie, low fat, reduced calorie, or reduced fat dressing",2017-01-01,2018-12-31
75141035,2,light ranch dressing,2017-01-01,2018-12-31
75141035,3,light ranch dip,2017-01-01,2018-12-31
75141035,4,light caesar dressing,2017-01-01,2018-12-31
75141035,5,light peppercorn dressing,2017-01-01,2018-12-31
75141035,6,light creamy Italian,2017-01-01,2018-12-31
75141035,7,light French made with sour cream,2017-01-01,2018-12-31
75141035,8,light sour cream,2017-01-01,2018-12-31
75141035,9,light creamy parmesan,2017-01-01,2018-12-31
75141035,10,light cream cheese dressing,2017-01-01,2018-12-31
75141035,11,light creamy bacon dressing,2017-01-01,2018-12-31
75141035,12,light blue or roquefort cheese dressing,2017-01-01,2018-12-31
75141040,1,fat free mayonnaise,2017-01-01,2018-12-31
75141040,2,fat free mayonnaise-type salad dressing,2017-01-01,2018-12-31
75141040,3,fat free Italian dressing,2017-01-01,2018-12-31
75141040,4,any fat free creamy dressing,2017-01-01,2018-12-31
75141040,5,fat free vinaigrette,2017-01-01,2018-12-31
75141040,6,"vinegar, sugar and water dressing",2017-01-01,2018-12-31
75141040,7,with vinegar,2017-01-01,2018-12-31
75141040,8,with no dressing,2017-01-01,2018-12-31
75141100,1,"vegetable and fruit salad, with cabbage and apple",2017-01-01,2018-12-31
75141100,2,made with any dressing,2017-01-01,2018-12-31
75141200,1,made with any dressing,2017-01-01,2018-12-31
75142000,1,"cucumbers, carrots and mushrooms in vinegar",2017-01-01,2018-12-31
75142500,1,cucumbers with sour cream or mayonnaise,2017-01-01,2018-12-31
75142550,1,with onions,2017-01-01,2018-12-31
75142550,2,with vinegar and oil,2017-01-01,2018-12-31
75142550,3,with vinaigrette,2017-01-01,2018-12-31
75142550,4,with Greek dressing,2017-01-01,2018-12-31
75142550,5,with onion or Vidalia onion dressing,2017-01-01,2018-12-31
75142550,6,with Champagne dressing,2017-01-01,2018-12-31
75142550,7,with celery seed dressing,2017-01-01,2018-12-31
75142550,8,"with red wine, balsamic, or raspberry vinegar dressing",2017-01-01,2018-12-31
75142600,1,with onions,2017-01-01,2018-12-31
75143000,1,"lettuce salad, NFS",2017-01-01,2018-12-31
75143000,2,Burger King Side Salad,2017-01-01,2018-12-31
75143000,3,Hardee's Side Salad,2017-01-01,2018-12-31
75143000,4,McDonald's Side Salad,2017-01-01,2018-12-31
75143000,5,Wendy's Side Salad,2017-01-01,2018-12-31
75143350,1,McDonald's Garden Salad,2017-01-01,2018-12-31
75201011,3,cooking spray,2017-01-01,2018-12-31
75201012,3,artichoke hearts,2017-01-01,2018-12-31
75201012,4,with or without fat,2017-01-01,2018-12-31
75201013,3,"artichoke hearts, NFS",2017-01-01,2018-12-31
75201013,4,cooking spray,2017-01-01,2018-12-31
75201020,2,artichoke hearts,2017-01-01,2018-12-31
75201020,3,with or without fat,2017-01-01,2018-12-31
75201021,2,NS as to fat added,2017-01-01,2018-12-31
75201021,3,from restaurant,2017-01-01,2018-12-31
75201022,2,NS as to fat added,2017-01-01,2018-12-31
75201022,3,artichoke hearts,2017-01-01,2018-12-31
75201023,2,NS as to fat added,2017-01-01,2018-12-31
75201023,3,artichoke hearts,2017-01-01,2018-12-31
75202011,2,cooking spray,2017-01-01,2018-12-31
75202012,2,cooking spray,2017-01-01,2018-12-31
75202013,2,cooking spray,2017-01-01,2018-12-31
75202020,1,with or without fat,2017-01-01,2018-12-31
75202021,1,NS as to fat added,2017-01-01,2018-12-31
75202022,1,NS as to fat added,2017-01-01,2018-12-31
75202023,1,NS as to fat added,2017-01-01,2018-12-31
75202028,2,animal fat,2017-01-01,2018-12-31
75202028,3,shortening,2017-01-01,2018-12-31
75202028,4,from restaurant,2017-01-01,2018-12-31
75202032,2,animal fat,2017-01-01,2018-12-31
75202032,3,shortening,2017-01-01,2018-12-31
75202035,2,animal fat,2017-01-01,2018-12-31
75202035,3,shortening,2017-01-01,2018-12-31
75203028,1,with or without fat,2017-01-01,2018-12-31
75204012,3,butter beans,2017-01-01,2018-12-31
75204022,2,butter beans,2017-01-01,2018-12-31
75204022,3,NS as to fat,2017-01-01,2018-12-31
75204022,4,NS as to meat,2017-01-01,2018-12-31
75204023,2,butter beans,2017-01-01,2018-12-31
75204023,3,with or without fat,2017-01-01,2018-12-31
75204023,4,NS as to meat,2017-01-01,2018-12-31
75205005,1,string beans,2017-01-01,2018-12-31
75205021,2,Italian beans,2017-01-01,2018-12-31
75205021,6,string,2017-01-01,2018-12-31
75205021,7,pole,2017-01-01,2018-12-31
75205021,8,snap,2017-01-01,2018-12-31
75205021,9,french cut,2017-01-01,2018-12-31
75205021,10,cooking spray,2017-01-01,2018-12-31
75205022,2,Italian beans,2017-01-01,2018-12-31
75205022,6,string,2017-01-01,2018-12-31
75205022,7,pole,2017-01-01,2018-12-31
75205022,8,snap,2017-01-01,2018-12-31
75205022,9,french cut,2017-01-01,2018-12-31
75205022,10,cooking spray,2017-01-01,2018-12-31
75205023,2,Italian beans,2017-01-01,2018-12-31
75205023,6,string,2017-01-01,2018-12-31
75205023,7,pole,2017-01-01,2018-12-31
75205023,8,snap,2017-01-01,2018-12-31
75205023,9,french cut,2017-01-01,2018-12-31
75205023,10,cooking spray,2017-01-01,2018-12-31
75205030,2,Italian beans,2017-01-01,2018-12-31
75205030,5,string,2017-01-01,2018-12-31
75205030,6,pole,2017-01-01,2018-12-31
75205030,7,snap,2017-01-01,2018-12-31
75205030,8,french cut,2017-01-01,2018-12-31
75205030,9,with or without fat,2017-01-01,2018-12-31
75205031,2,Italian beans,2017-01-01,2018-12-31
75205031,5,NS as to fat added,2017-01-01,2018-12-31
75205031,6,string,2017-01-01,2018-12-31
75205031,7,pole,2017-01-01,2018-12-31
75205031,8,snap,2017-01-01,2018-12-31
75205031,9,french cut,2017-01-01,2018-12-31
75205032,2,Italian beans,2017-01-01,2018-12-31
75205032,5,NS as to fat added,2017-01-01,2018-12-31
75205032,6,string,2017-01-01,2018-12-31
75205032,7,pole,2017-01-01,2018-12-31
75205032,8,snap,2017-01-01,2018-12-31
75205032,9,french cut,2017-01-01,2018-12-31
75205033,2,Italian beans,2017-01-01,2018-12-31
75205033,5,NS as to fat added,2017-01-01,2018-12-31
75205033,6,string,2017-01-01,2018-12-31
75205033,7,pole,2017-01-01,2018-12-31
75205033,8,snap,2017-01-01,2018-12-31
75205033,9,french cut,2017-01-01,2018-12-31
75205044,2,Italian beans,2017-01-01,2018-12-31
75205044,5,string,2017-01-01,2018-12-31
75205044,6,pole,2017-01-01,2018-12-31
75205044,7,snap,2017-01-01,2018-12-31
75205044,8,french cut,2017-01-01,2018-12-31
75205045,2,Italian beans,2017-01-01,2018-12-31
75205045,6,string,2017-01-01,2018-12-31
75205045,7,pole,2017-01-01,2018-12-31
75205045,8,snap,2017-01-01,2018-12-31
75205045,9,french cut,2017-01-01,2018-12-31
